# Waarnemingssoort,begindatum,begintijd,tijdstap in minuten
# Gemaal_inlaat_DieGrotePolders_wb2_IN (m3)
Q 2010-01-01 12:00 1440
489
379
338
318
331
355
369
383
383
383
383
362
390
369
366
366
366
355
311
373
390
349
338
331
331
325
335
345
345
362
400
441
472
441
379
325
403
403
448
407
503
469
355
499
503
496
489
427
479
475
472
482
441
489
496
486
489
486
458
355
345
379
417
424
431
445
441
448
407
414
373
445
407
194
369
537
537
715
664
667
681
640
777
705
705
938
753
757
969
808
1055
1017
986
870
691
739
808
637
462
421
407
373
373
359
331
321
335
331
335
349
345
345
362
383
379
359
376
366
352
342
373
359
352
355
333
311
283
283
253
256
283
277
263
249
253
259
266
270
266
259
253
239
232
225
235
249
266
266
270
301
318
321
331
335
321
318
318
325
321
314
314
317
319
321
328
345
352
349
345
318
297
287
283
290
294
294
297
304
290
321
325
321
311
297
307
335
335
342
335
335
331
321
331
328
331
338
369
373
376
379
390
383
373
369
379
376
355
328
314
297
304
307
304
294
287
290
283
273
277
253
246
263
246
263
249
229
235
184
208
215
198
198
191
184
177
194
205
191
191
191
201
208
201
184
170
174
181
201
177
170
163
164
164
164
164
165
165
165
165
165
166
166
166
166
166
167
167
167
167
168
168
168
168
168
169
169
169
169
170
170
170
170
170
171
171
171
171
172
172
172
172
172
173
173
173
173
173
174
211
201
242
218
266
259
235
201
283
222
211
318
307
249
218
205
222
174
81
67
78
122
150
181
187
211
211
198
194
270
280
263
259
215
177
153
181
167
328
349
369
359
311
270
208
253
249
222
225
181
239
187
256
256
211
184
201
174
232
201
263
290
345
321
373
383
352
307
259
239
232
242
225
246
187
153
177
208
215
26
67
112
122
129
119
119
119
119
119
119
119
112
194
119
143
98
160
115
105
102
325
146
122
270
143
136
139
239
369
345
181
143
150
163
167
187
187
205
211
215
259
218
290
249
270
239
215
160
187
150
150
174
143
146
139
133
129
222
146
122
119
126
136
331
160
150
157
153
297
205
174
170
167
163
283
211
167
163
160
160
170
170
170
160
157
150
146
146
139
139
143
139
136
143
136
129
91
50
43
35
27
19
174
417
414
410
379
386
393
410
421
414
397
400
403
427
441
479
503
510
506
472
455
441
445
448
445
441
414
427
441
414
441
445
445
448
441
462
458
465
462
455
448
445
445
438
434
427
421
417
417
410
414
407
417
465
479
482
493
510
496
482
472
451
410
410
475
510
451
393
376
373
376
376
376
393
421
421
417
400
362
328
328
379
424
407
434
448
390
355
342
362
314
270
263
277
263
273
273
263
249
232
215
232
249
246
253
266
294
280
266
270
256
253
499
414
301
256
259
253
259
266
270
273
259
280
297
448
434
373
328
321
318
325
602
376
342
654
805
743
630
342
280
335
362
287
273
256
259
259
256
266
263
256
256
263
266
259
253
246
263
321
331
331
338
335
349
376
369
451
414
362
349
359
585
421
376
355
359
369
853
544
403
390
383
390
685
383
376
376
376
383
386
390
393
407
431
451
445
438
445
438
445
451
458
482
489
486
482
493
506
530
537
534
530
530
534
547
561
561
565
565
506
506
582
626
654
613
561
554
544
551
551
541
537
496
397
366
414
373
359
373
355
397
438
438
455
451
486
465
565
503
489
379
338
318
331
355
369
383
383
383
383
362
390
369
366
366
366
355
311
373
390
349
338
331
331
325
335
345
345
362
400
441
472
486
479
482
472
482
479
472
472
482
486
465
421
386
373
376
373
379
386
383
376
366
369
373
376
373
359
359
355
280
249
259
297
328
331
318
331
331
294
266
259
263
259
239
235
246
266
256
239
218
205
218
218
222
191
167
153
146
143
136
139
136
181
297
314
314
311
283
273
277
287
294
304
318
328
331
335
335
311
318
383
451
475
458
403
383
397
427
438
414
386
373
369
376
345
314
290
287
325
369
373
318
297
297
307
307
294
273
280
321
328
307
266
229
239
263
277
287
273
249
229
208
218
205
205
229
263
287
290
311
280
246
270
280
270
235
256
266
239
205
191
211
235
242
218
194
201
184
177
181
211
205
222
205
184
174
174
222
215
314
249
239
225
208
253
266
232
287
181
170
170
167
160
146
146
115
153
167
191
187
187
181
167
174
170
157
157
157
153
157
150
133
119
98
133
160
225
208
215
222
256
253
266
277
301
325
345
355
362
362
349
373
390
