# Waarnemingssoort,begindatum,begintijd,tijdstap in minuten
# neerslag_VZM_precipitation_gemiddelde_wb6_precipitation_mm (mm)
H 2010-01-01 12:00 1440
1.936
15.88
29.937
7.922
3.49
0.001
0.007
0.0
0.191
0.144
0.001
0.0
0.509
8.361
9.439
1.576
0.867
0.0
0.0
1.638
0.001
1.422
0.902
0.132
12.392
0.523
0.027
0.056
2.451
0.821
0.14
0.449
0.119
0.385
0.155
2.06
20.012
1.793
5.59
1.494
0.402
0.313
0.057
0.07
0.0
1.458
0.0
0.0
1.131
0.064
0.096
0.584
0.397
1.279
1.263
0.001
4.628
15.874
6.746
2.534
0.04
1.464
2.402
36.884
8.269
5.583
0.028
0.0
8.684
1.629
1.749
0.039
0.14
0.606
0.917
2.235
0.873
0.043
0.0
0.0
0.037
0.0
0.001
0.786
0.796
0.037
0.061
0.002
0.0
0.0
0.0
0.0
9.402
22.597
0.109
0.855
2.064
2.244
0.022
0.0
0.0
3.147
0.067
0.0
0.0
7.843
0.144
0.099
8.985
4.912
0.124
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.44
0.053
0.0
0.0
0.0
0.0
0.0
0.0
0.049
11.301
0.0
0.037
0.0
0.0
0.0
0.0
0.0
0.28
0.0
0.0
0.0
2.757
2.465
0.019
2.015
0.019
0.109
0.594
0.0
0.037
0.0
0.0
0.0
2.037
0.072
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.081
0.2
0.0
0.0
0.0
0.705
2.079
2.262
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.109
4.034
0.0
0.0
0.0
0.0
1.582
0.13
0.866
0.0
0.388
0.051
0.0
4.175
0.037
0.0
0.0
0.0
7.241
0.001
0.655
0.0
1.056
0.598
0.0
0.0
0.0
2.389
3.57
3.153
8.302
0.037
0.044
8.575
0.596
0.65
0.486
0.0
10.049
11.997
4.632
6.748
1.934
1.998
0.0
1.766
2.246
3.258
2.288
0.038
4.121
12.489
0.001
4.463
0.037
0.0
0.0
0.0
0.351
0.919
1.986
3.102
0.0
0.0
0.0
24.44
14.496
47.58
0.182
16.358
6.72
1.111
0.057
0.401
3.949
0.453
7.304
1.44
1.067
1.299
0.673
3.121
0.186
0.056
0.0
0.0
0.718
1.148
3.166
0.068
4.125
3.431
5.528
0.336
0.0
3.813
0.822
15.891
0.134
0.004
0.0
0.0
7.185
0.0
0.0
0.056
5.851
5.409
3.764
8.39
1.324
6.018
7.842
0.414
0.09
0.127
0.0
0.0
9.432
4.733
2.846
12.701
10.903
2.807
0.001
14.925
0.084
0.53
0.284
0.0
0.0
0.056
5.273
11.225
0.082
0.0
0.001
0.311
0.0
0.0
0.0
0.187
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.312
2.243
11.993
4.212
5.965
2.574
0.039
3.876
6.391
0.001
0.075
0.0
0.0
6.489
2.069
6.471
0.66
0.0
0.0
0.0
1.042
2.854
0.057
0.075
0.0
0.307
0.0
0.0
1.972
0.025
0.164
1.227
0.019
0.0
0.0
0.005
0.0
0.0
0.0
0.0
0.019
0.019
0.0
0.037
0.063
0.067
0.126
0.302
0.291
0.274
0.019
0.116
0.076
0.032
0.901
0.044
0.09
1.638
29.233
5.067
2.422
3.041
1.391
5.297
1.149
10.489
0.678
0.042
1.899
6.199
10.809
11.856
18.578
6.756
9.762
6.701
7.566
3.659
1.79
0.432
11.013
0.222
0.05
0.004
0.001
0.03
7.342
6.996
3.732
14.133
1.633
10.323
12.671
2.718
3.729
0.067
1.533
0.182
0.082
0.779
1.123
0.225
0.037
0.001
0.0
0.0
12.661
5.973
1.985
1.682
0.41
0.578
1.292
1.342
3.842
0.064
0.0
0.0
0.464
0.019
0.0
0.0
3.514
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.419
3.667
2.778
5.532
1.44
0.118
7.32
1.992
0.001
0.0
1.058
0.02
0.002
0.0
0.037
0.128
0.066
0.041
0.007
0.0
0.041
10.887
0.157
0.0
13.288
0.0
0.0
0.037
0.041
0.0
0.0
0.0
0.0
0.0
0.726
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.547
0.098
0.0
1.461
0.019
5.873
9.615
3.19
3.726
0.507
0.366
0.0
0.135
0.04
3.337
1.877
2.173
7.75
5.27
1.449
1.671
4.296
1.52
6.914
8.058
1.624
0.299
5.188
0.0
15.84
0.198
0.653
1.191
0.001
1.358
21.973
5.459
9.768
0.175
0.0
0.002
3.076
3.491
0.307
0.001
0.089
7.413
0.001
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.556
0.056
16.17
8.715
10.195
8.628
1.702
2.825
1.479
0.037
0.416
13.962
0.398
0.0
6.408
1.815
0.001
12.138
0.627
0.0
0.0
8.475
1.032
4.254
7.246
0.001
0.082
0.0
0.41
1.779
3.976
3.861
0.0
0.0
6.818
39.676
2.311
4.347
3.252
0.468
0.903
11.449
7.147
8.127
7.082
1.112
15.608
0.609
7.114
3.24
0.156
0.0
0.0
0.0
0.0
0.0
0.0
9.867
0.411
6.047
3.592
0.407
11.386
1.332
1.196
2.19
7.529
1.937
0.739
1.337
0.0
0.0
0.0
0.019
2.219
0.0
1.263
0.0
0.0
0.0
0.211
0.0
0.0
0.0
0.206
5.141
22.212
4.806
2.001
0.039
3.654
22.792
0.274
0.0
0.001
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.471
3.556
17.898
0.091
0.67
0.0
0.0
1.294
2.041
1.695
0.001
6.134
0.265
19.847
3.373
3.396
0.692
0.572
1.792
0.0
0.001
0.379
1.814
21.428
4.908
10.172
0.588
0.0
0.086
0.0
0.0
5.512
6.264
11.021
4.691
2.597
1.64
3.151
10.679
0.649
0.615
0.044
0.0
0.0
4.763
0.2
0.001
0.139
1.086
12.877
1.257
0.478
4.139
3.347
2.754
10.165
1.573
7.849
0.044
0.239
1.539
2.044
0.002
0.956
0.0
0.0
0.001
0.019
4.381
0.27
0.071
0.0
0.941
0.888
2.519
3.346
0.145
1.22
0.244
1.358
0.605
3.039
14.793
4.587
4.277
8.801
3.404
8.016
0.678
4.003
3.488
0.593
0.039
0.0
0.224
8.65
2.611
1.0
3.989
3.826
0.15
10.357
0.197
32.176
3.67
11.36
3.875
4.836
5.905
2.109
4.111
0.411
8.119
1.362
0.807
0.71
0.868
0.47
0.106
0.0
0.542
2.858
1.269
0.001
0.0
0.0
5.031
0.413
0.019
0.284
0.041
0.0
2.581
0.001
0.002
0.001
0.0
0.0
4.146
3.538
2.483
16.626
1.233
3.735
10.109
1.107
2.431
2.312
8.466
1.127
6.359
0.325
4.845
0.176
0.022
0.022
0.0
6.115
0.204
0.001
0.001
0.0
0.126
0.0
0.0
0.0
0.786
1.656
0.956
0.0
0.0
0.211
0.023
0.019
0.0
0.0
0.0
0.0
1.761
15.01
4.233
0.148
0.147
0.085
0.371
0.27
1.748
0.307
2.86
0.067
2.389
0.385
0.001
0.0
1.38
0.0
0.0
0.0
0.0
0.0
0.044
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.069
9.13
0.219
3.719
2.783
0.084
1.17
0.033
0.0
0.0
0.087
0.0
0.0
0.41
0.162
0.0
1.37
3.85
0.079
0.102
0.735
0.0
0.468
0.044
0.0
0.001
0.0
0.0
0.478
2.469
0.258
0.104
7.843
5.706
2.704
4.328
1.325
13.309
10.872
0.046
0.955
20.61
1.857
5.696
2.094
4.568
7.547
0.02
0.0
9.471
2.004
0.001
0.027
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.03
1.267
1.542
0.189
0.0
0.0
0.098
0.0
4.473
0.968
2.221
8.765
3.236
0.001
6.713
0.798
9.718
0.037
0.0
0.0
17.736
1.189
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.019
0.0
0.011
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.523
0.089
3.154
4.746
29.55
0.165
0.658
2.216
0.056
0.0
0.0
0.0
0.0
4.41
0.0
5.584
0.037
0.087
0.0
0.248
0.221
0.706
0.0
0.169
0.748
5.754
1.121
1.307
0.0
0.25
2.207
0.212
2.666
0.001
0.0
0.0
0.0
0.0
0.19
0.0
0.0
0.0
0.0
0.0
0.0
5.532
1.111
2.966
22.985
28.642
3.157
0.67
9.873
0.608
6.145
4.941
10.407
4.458
3.208
0.019
0.037
0.294
0.044
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6.698
0.0
0.001
0.001
0.0
0.156
5.172
5.191
13.328
37.185
30.773
4.657
4.052
1.369
0.229
0.061
7.504
1.358
0.061
0.279
0.033
0.289
0.617
2.637
8.942
5.603
6.111
0.032
0.384
8.745
2.575
14.288
12.321
7.633
10.074
3.718
10.617
15.7
1.535
0.747
2.112
0.082
9.062
0.224
0.504
0.0
1.832
3.148
11.702
0.023
0.0
0.075
0.343
0.719
0.137
0.043
0.192
6.15
1.066
0.056
0.017
0.019
0.578
2.347
2.842
2.458
0.0
0.0
0.001
0.02
0.022
3.247
1.499
0.0
0.0
0.075
7.626
0.413
0.082
4.148
1.963
0.975
8.54
0.06
0.519
12.351
2.581
0.061
0.578
3.66
2.517
2.605
10.207
0.983
0.505
1.536
4.285
1.902
0.628
0.0
0.354
0.004
0.375
1.599
5.974
4.445
4.313
0.287
0.251
7.675
0.079
2.602
8.779
0.112
5.986
9.316
1.237
1.233
0.037
0.02
12.685
0.527
0.0
0.004
1.296
1.11
9.974
12.623
1.409
2.379
0.76
3.285
5.829
2.418
9.42
0.929
0.284
0.019
0.671
0.0
7.429
0.552
0.0
0.0
0.0
2.098
1.446
3.373
4.649
1.683
1.503
0.332
0.07
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.075
0.0
0.0
0.0
1.781
0.0
14.798
5.398
1.356
1.661
0.001
0.0
0.002
0.534
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.582
0.083
12.621
0.908
0.0
0.0
0.0
0.0
0.093
0.597
0.022
0.0
2.79
0.39
0.093
0.0
1.33
0.0
0.0
1.125
9.213
0.019
0.0
0.047
1.193
0.0
2.285
0.02
0.0
0.0
0.022
1.805
1.052
16.024
5.416
4.784
5.755
6.293
1.281
1.796
0.0
0.0
0.0
0.0
0.0
9.887
2.907
0.683
0.179
0.047
0.0
2.555
9.212
1.462
0.019
0.0
0.0
0.0
0.0
2.446
9.78
2.495
0.0
1.522
17.801
5.76
2.036
0.0
0.0
0.0
0.0
0.0
0.142
0.112
0.108
0.329
0.019
0.0
0.0
0.0
0.019
0.0
0.494
0.974
0.076
1.465
0.019
0.0
0.0
0.0
0.583
2.805
4.394
11.11
9.506
15.669
0.086
0.067
0.607
4.488
0.0
0.0
0.0
0.0
0.0
5.476
0.916
14.335
0.0
0.0
0.0
0.111
0.0
5.933
4.482
0.004
0.0
0.0
0.022
0.0
4.485
0.019
0.0
4.115
1.18
12.026
0.117
7.271
3.458
0.833
5.344
11.047
2.091
0.418
5.003
17.267
1.317
7.542
0.705
4.486
4.833
0.66
31.537
5.54
0.076
0.464
3.93
6.713
1.643
0.239
0.0
0.0
0.0
0.187
0.0
0.0
0.0
0.075
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.458
4.812
0.505
0.0
0.022
9.116
0.0
1.58
0.0
0.0
3.53
0.032
0.148
0.013
0.013
10.902
0.149
2.848
3.63
4.655
0.0
0.022
6.085
3.823
0.253
1.175
9.673
0.789
0.0
0.0
0.0
1.226
14.858
0.819
0.698
9.649
0.182
0.019
0.019
0.025
1.124
0.037
0.0
0.0
4.464
12.695
0.06
0.037
0.0
3.244
0.0
0.134
0.0
0.0
0.079
0.019
19.82
7.453
6.225
0.037
0.0
0.0
0.0
0.001
0.12
2.042
0.038
0.037
0.965
0.517
0.0
0.013
2.0
0.063
0.16
0.0
0.0
3.964
0.124
2.682
13.766
3.078
0.448
8.553
8.643
1.071
2.671
3.252
3.549
1.865
5.597
4.712
0.078
0.031
0.04
1.036
4.872
5.077
24.508
11.16
1.487
0.61
0.019
0.001
2.118
0.906
5.576
0.001
0.0
0.394
3.646
17.447
10.036
2.449
0.843
2.363
11.113
1.755
5.365
3.672
0.529
8.973
0.052
0.0
0.0
0.0
10.375
0.372
1.57
1.172
0.087
8.891
12.39
1.244
5.828
4.947
7.628
1.42
2.287
0.023
0.0
0.053
0.0
0.215
0.0
0.0
0.0
0.064
0.433
0.0
0.164
0.309
0.019
4.944
21.111
1.497
5.32
0.609
0.82
1.951
7.909
0.033
3.65
2.01
0.498
4.702
0.078
0.0
0.0
0.0
0.0
0.348
0.057
0.0
0.0
0.0
0.067
0.023
0.0
0.0
0.031
0.031
0.105
0.302
0.0
0.001
5.279
0.994
4.954
0.026
1.371
15.424
11.51
0.572
5.27
0.075
1.014
0.256
0.0
0.0
0.0
0.0
0.0
0.067
2.048
0.02
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.356
4.548
0.147
0.0
0.002
1.263
0.46
0.0
0.0
1.426
17.893
10.935
7.337
0.77
1.553
1.005
0.0
0.0
0.0
0.0
1.193
0.223
0.974
0.0
1.704
6.218
0.0
0.0
0.0
0.673
0.939
0.019
0.0
0.444
0.792
3.509
0.699
7.173
0.952
0.962
0.0
0.0
1.91
0.0
0.0
0.0
0.0
0.0
0.0
0.216
0.0
0.0
0.0
0.0
5.427
0.255
0.319
0.037
6.343
11.941
0.042
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.25
0.0
3.463
10.031
0.0
0.0
0.64
0.261
5.762
2.814
1.302
0.438
3.824
4.81
2.265
3.178
0.0
0.0
0.0
2.411
2.736
10.438
15.517
9.149
6.238
8.324
0.0
0.0
0.0
3.259
0.172
0.0
0.0
0.0
0.0
0.0
0.0
0.001
0.0
39.085
3.858
3.517
0.287
12.22
0.479
0.0
0.0
0.0
0.0
7.15
15.624
13.19
18.273
5.482
0.0
6.643
40.61
7.347
6.027
0.77
4.68
22.559
3.933
0.618
0.303
0.0
0.0
0.0
0.014
0.68
2.372
8.174
5.021
8.423
10.973
5.363
0.181
0.0
3.702
18.883
5.181
2.675
0.001
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.001
0.019
3.756
2.081
6.374
0.448
0.0
0.0
0.0
0.0
0.0
1.334
7.722
3.699
0.193
0.042
0.019
0.748
4.818
0.273
0.0
0.794
0.0
0.019
0.0
0.491
0.0
0.0
0.0
0.044
0.012
0.0
0.627
3.916
1.389
2.359
0.619
0.195
3.611
0.031
0.208
3.086
9.502
0.749
12.556
1.906
0.44
11.556
2.192
14.242
6.948
1.118
11.704
7.069
0.308
3.309
6.634
7.654
14.662
1.276
0.019
4.38
0.0
0.0
1.175
0.0
3.032
0.0
5.988
4.067
3.698
1.191
0.107
3.488
0.959
0.583
0.167
0.048
3.557
3.49
0.448
0.039
0.635
0.19
0.0
0.0
0.0
0.778
2.164
0.164
4.15
4.966
13.674
0.788
1.101
1.792
13.717
0.114
2.048
2.719
8.493
10.573
4.752
17.59
11.25
1.501
0.0
0.0
0.226
1.06
0.086
6.737
3.581
0.746
0.037
1.949
5.321
0.013
11.007
13.931
4.391
0.14
2.062
3.03
3.02
0.562
1.312
8.773
1.464
20.875
2.278
0.074
0.0
2.701
5.039
0.001
0.0
0.0
4.462
3.074
5.043
5.36
6.055
1.236
1.377
1.409
0.0
0.0
0.0
0.0
8.618
9.279
5.589
3.379
0.802
6.449
0.655
0.478
0.0
0.0
0.019
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.052
1.41
0.0
0.0
0.474
6.898
1.727
8.654
5.851
2.757
0.737
0.003
0.424
0.0
1.43
2.624
1.05
0.129
3.831
1.431
0.492
2.71
0.0
0.588
3.477
0.086
8.699
9.281
0.39
0.039
0.0
0.0
0.0
0.0
0.0
2.372
3.67
5.239
10.385
3.09
2.788
0.769
0.0
0.0
4.314
0.056
0.0
0.0
0.0
0.0
0.0
1.987
1.908
0.333
0.021
0.019
1.204
0.388
0.093
0.037
2.993
0.769
0.0
5.478
23.999
4.436
0.18
0.29
0.0
0.0
0.0
2.959
24.899
0.134
0.178
0.372
0.023
0.0
0.0
0.0
0.0
0.085
0.013
1.112
0.677
14.977
9.414
8.586
6.875
9.719
4.653
3.267
2.898
16.782
2.97
1.782
9.233
0.078
3.482
2.996
3.34
8.434
4.299
1.865
1.892
0.378
0.016
0.037
0.455
0.019
0.924
0.206
0.0
0.0
0.422
5.861
4.74
0.318
0.001
0.056
0.019
0.0
0.0
0.0
0.0
4.878
0.0
0.001
0.044
0.0
1.007
4.41
0.444
2.121
5.002
6.63
7.842
2.808
0.913
0.0
0.0
0.0
9.52
11.019
3.199
11.146
0.0
0.001
0.0
0.0
0.0
0.0
0.0
1.17
8.04
14.868
0.104
0.0
0.0
0.0
0.0
2.25
2.798
0.0
0.0
0.0
0.0
1.555
1.663
1.624
0.0
0.002
0.0
0.0
0.0
1.381
0.0
0.0
0.0
0.0
9.614
0.658
0.0
0.0
0.0
0.0
0.0
0.222
0.0
0.0
0.044
0.0
0.037
0.0
1.285
0.111
1.917
8.828
0.299
0.0
0.0
0.0
0.001
0.022
0.493
0.022
0.001
0.0
0.082
11.791
0.183
1.903
0.037
8.904
7.563
5.523
1.388
0.001
0.0
0.002
0.0
0.037
0.0
0.118
0.0
0.0
0.001
1.819
6.237
1.322
3.632
7.566
20.846
0.391
3.863
9.57
10.964
0.137
2.07
0.212
3.728
11.945
5.702
12.97
1.066
2.279
9.029
0.547
0.179
0.793
0.0
0.0
0.028
0.0
0.0
0.0
0.113
0.188
0.382
0.001
0.001
0.108
0.037
0.0
0.0
0.004
3.394
0.008
0.266
0.519
0.004
0.019
0.0
0.226
0.078
0.0
0.102
8.105
0.178
1.416
1.436
0.966
0.142
0.151
0.086
0.019
0.345
0.138
5.109
1.699
1.267
1.45
0.026
3.756
0.398
0.71
8.947
1.247
0.555
31.931
5.473
3.782
1.026
0.0
0.004
0.0
0.0
0.0
0.0
0.001
2.223
0.172
0.001
0.0
0.0
1.071
9.916
0.614
0.041
1.717
0.571
0.71
6.962
0.101
0.7
2.529
0.161
0.0
0.951
2.825
0.029
0.0
0.0
0.442
0.749
0.149
0.019
0.775
3.826
1.562
18.189
4.693
0.296
1.077
0.041
14.105
9.279
2.732
0.19
2.162
1.963
7.758
1.248
7.208
12.376
0.084
0.001
0.0
0.0
0.0
0.0
0.0
0.0
9.397
4.826
2.178
6.166
0.019
0.0
0.0
0.0
0.0
0.0
0.0
0.101
0.0
0.0
1.963
0.465
0.022
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.409
0.0
2.043
0.0
5.785
1.186
0.534
0.0
0.04
0.504
0.426
0.022
1.156
1.018
0.831
3.751
0.044
0.0
0.0
0.0
8.927
1.713
0.0
0.0
0.0
0.005
0.0
0.0
0.0
4.809
6.889
5.789
0.019
0.023
0.0
1.198
3.941
0.107
0.558
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.079
0.0
0.0
0.0
0.613
0.0
0.0
4.633
11.43
1.972
16.529
0.178
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.573
0.934
2.545
0.123
0.0
1.718
1.42
0.352
17.158
0.218
0.036
1.065
0.0
0.0
7.831
0.0
0.0
0.0
1.37
48.594
8.148
0.104
8.868
0.671
4.28
0.0
0.0
12.539
2.211
0.0
3.529
7.393
5.42
0.699
0.508
0.037
1.147
7.934
0.125
0.0
0.0
3.752
0.384
0.422
2.432
0.019
0.037
8.771
0.019
9.528
2.533
0.559
0.019
1.867
11.546
0.721
7.444
10.116
5.191
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
9.047
7.816
0.005
1.472
0.0
0.0
0.0
2.768
0.192
1.942
24.935
3.343
1.053
23.356
7.728
23.206
33.816
4.273
1.593
2.378
7.57
0.02
0.0
0.0
0.172
0.0
0.0
0.0
0.0
1.953
0.469
1.324
4.809
0.175
2.858
0.0
13.29
4.716
2.832
10.069
1.905
0.327
0.159
0.628
0.0
0.0
0.0
0.002
0.0
0.0
0.0
3.638
3.034
7.344
6.376
1.227
0.358
0.022
0.945
0.337
1.22
1.074
0.12
0.004
0.0
1.039
0.07
5.132
7.954
0.279
0.091
0.178
0.707
1.521
3.131
12.345
0.914
0.525
0.363
1.151
0.001
1.948
3.178
4.025
0.637
0.0
4.827
0.537
1.978
3.999
18.896
0.672
5.587
8.129
0.279
0.917
2.503
0.071
0.0
0.0
8.241
0.57
2.976
14.698
13.223
5.645
18.006
2.315
3.411
5.548
4.765
0.12
0.056
0.689
1.561
0.468
0.101
0.093
0.855
3.951
5.372
0.115
12.705
11.666
13.57
8.288
9.668
0.264
5.276
1.873
0.039
0.0
0.0
1.018
1.253
0.096
0.0
0.0
0.0
14.938
2.311
4.987
2.499
2.411
2.586
4.732
0.014
0.786
4.188
0.817
0.063
1.381
0.041
2.39
2.973
5.673
8.74
5.465
1.858
0.047
0.0
0.0
0.0
0.0
2.744
4.428
0.639
0.0
0.0
6.41
0.019
0.0
0.0
0.0
0.191
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.318
0.0
5.131
0.103
0.0
2.261
4.71
6.573
14.244
1.756
9.403
1.557
0.0
7.037
2.72
0.322
0.0
0.437
0.0
4.063
1.652
0.026
0.001
0.0
0.0
1.771
10.831
1.498
5.4
5.639
0.568
1.818
6.415
1.693
0.053
0.0
0.0
0.337
0.007
22.861
0.601
0.333
0.0
10.288
1.404
0.0
0.0
0.0
0.0
0.0
0.0
0.124
0.037
0.354
2.579
0.112
0.758
0.385
28.404
22.801
0.0
0.353
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.002
0.002
0.0
0.0
0.001
0.0
0.0
0.0
3.401
0.697
6.182
0.43
2.886
0.017
0.224
3.504
0.0
26.703
1.84
9.243
4.108
0.023
0.0
0.0
0.0
0.001
0.309
0.276
0.0
0.0
0.0
0.06
0.0
0.63
0.0
0.0
3.96
0.019
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.019
0.019
0.0
0.0
0.0
0.0
0.0
4.4
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.69
0.0
0.86
1.926
0.283
0.022
0.726
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.409
0.0
12.091
4.496
0.0
0.18
1.114
0.049
0.0
8.011
0.0
0.0
0.0
0.0
0.0
0.0
1.212
20.802
11.429
5.084
0.019
0.067
6.799
0.0
0.0
0.0
0.0
0.187
0.041
0.931
11.757
0.0
0.0
0.0
0.0
0.768
0.829
0.0
0.174
0.013
0.0
0.0
0.0
0.0
1.291
1.828
9.341
16.875
0.91
0.019
0.0
0.0
0.0
0.0
2.905
3.321
1.045
0.027
0.0
0.0
0.796
0.0
0.0
0.0
0.023
3.276
0.0
0.0
0.0
0.0
0.0
0.104
0.0
0.0
0.0
0.549
0.0
0.0
0.12
0.153
14.771
2.447
0.037
14.512
14.136
0.365
2.159
0.0
0.0
0.0
0.0
0.0
0.587
0.0
2.213
8.695
4.131
2.74
0.092
0.0
0.001
0.117
0.0
0.019
0.006
0.063
0.0
0.0
0.0
0.0
1.678
1.606
1.704
4.628
1.353
0.187
10.244
5.111
2.272
0.075
2.064
5.001
6.11
10.825
4.098
0.86
0.114
0.0
0.0
0.056
5.85
0.95
0.029
1.286
0.771
14.032
7.575
0.309
7.421
0.051
0.0
0.0
0.001
0.0
0.096
0.901
