DATUM;WAARDE
21-12-2010;173
22-12-2010;171
23-12-2010;169
24-12-2010;168
25-12-2010;166
26-12-2010;164
27-12-2010;162
28-12-2010;161
29-12-2010;159
30-12-2010;157
31-12-2010;156
1-1-2011;154
2-1-2011;152
3-1-2011;150
4-1-2011;149
5-1-2011;147
6-1-2011;145
7-1-2011;144
8-1-2011;142
9-1-2011;140
10-1-2011;139
11-1-2011;137
12-1-2011;135
13-1-2011;133
14-1-2011;132
15-1-2011;130
16-1-2011;131
17-1-2011;132
18-1-2011;133
19-1-2011;134
20-1-2011;135
21-1-2011;136
22-1-2011;137
23-1-2011;138
24-1-2011;139
25-1-2011;140
26-1-2011;141
27-1-2011;142
28-1-2011;143
29-1-2011;144
30-1-2011;145
31-1-2011;145
1-2-2011;146
2-2-2011;147
3-2-2011;148
4-2-2011;149
5-2-2011;150
6-2-2011;151
7-2-2011;152
8-2-2011;153
9-2-2011;154
10-2-2011;155
11-2-2011;156
12-2-2011;157
13-2-2011;158
14-2-2011;159
15-2-2011;160
16-2-2011;162
17-2-2011;164
18-2-2011;166
19-2-2011;168
20-2-2011;170
21-2-2011;172
22-2-2011;174
23-2-2011;176
24-2-2011;178
25-2-2011;180
26-2-2011;182
27-2-2011;184
28-2-2011;186
1-3-2011;188
2-3-2011;190
3-3-2011;192
4-3-2011;194
5-3-2011;196
6-3-2011;198
7-3-2011;200
8-3-2011;202
9-3-2011;204
10-3-2011;206
11-3-2011;208
12-3-2011;210
13-3-2011;213
14-3-2011;215
15-3-2011;218
16-3-2011;221
17-3-2011;223
18-3-2011;226
19-3-2011;229
20-3-2011;231
21-3-2011;234
22-3-2011;236
23-3-2011;239
24-3-2011;242
25-3-2011;244
26-3-2011;247
27-3-2011;250
28-3-2011;252
29-3-2011;255
30-3-2011;258
31-3-2011;260
1-4-2011;263
2-4-2011;266
3-4-2011;268
4-4-2011;271
5-4-2011;274
6-4-2011;276
7-4-2011;279
8-4-2011;281
9-4-2011;284
10-4-2011;287
11-4-2011;289
12-4-2011;292
13-4-2011;295
14-4-2011;297
15-4-2011;300
16-4-2011;297
17-4-2011;294
18-4-2011;291
19-4-2011;288
20-4-2011;285
21-4-2011;282
22-4-2011;279
23-4-2011;276
24-4-2011;273
25-4-2011;270
26-4-2011;267
27-4-2011;264
28-4-2011;261
29-4-2011;258
30-4-2011;255
1-5-2011;252
2-5-2011;249
3-5-2011;246
4-5-2011;243
5-5-2011;240
6-5-2011;237
7-5-2011;234
8-5-2011;231
9-5-2011;228
10-5-2011;225
11-5-2011;222
12-5-2011;219
13-5-2011;216
14-5-2011;213
15-5-2011;210
16-5-2011;212
17-5-2011;213
18-5-2011;215
19-5-2011;216
20-5-2011;218
21-5-2011;219
22-5-2011;221
23-5-2011;222
24-5-2011;224
25-5-2011;225
26-5-2011;227
27-5-2011;228
28-5-2011;230
29-5-2011;232
30-5-2011;233
31-5-2011;235
1-6-2011;236
2-6-2011;238
3-6-2011;239
4-6-2011;241
5-6-2011;242
6-6-2011;244
7-6-2011;245
8-6-2011;247
9-6-2011;248
10-6-2011;250
11-6-2011;249
12-6-2011;247
13-6-2011;246
14-6-2011;244
15-6-2011;243
16-6-2011;241
17-6-2011;240
18-6-2011;239
19-6-2011;237
20-6-2011;236
21-6-2011;234
22-6-2011;233
23-6-2011;231
24-6-2011;230
25-6-2011;229
26-6-2011;227
27-6-2011;226
28-6-2011;224
29-6-2011;223
30-6-2011;221
1-7-2011;220
2-7-2011;219
3-7-2011;217
4-7-2011;216
5-7-2011;214
6-7-2011;213
7-7-2011;211
8-7-2011;210
9-7-2011;209
10-7-2011;207
11-7-2011;206
12-7-2011;204
13-7-2011;203
14-7-2011;201
15-7-2011;200
16-7-2011;200
17-7-2011;201
18-7-2011;201
19-7-2011;201
20-7-2011;202
21-7-2011;202
22-7-2011;202
23-7-2011;203
24-7-2011;203
25-7-2011;203
26-7-2011;204
27-7-2011;204
28-7-2011;204
29-7-2011;205
30-7-2011;205
31-7-2011;206
1-8-2011;206
2-8-2011;206
3-8-2011;207
4-8-2011;207
5-8-2011;207
6-8-2011;208
7-8-2011;208
8-8-2011;208
9-8-2011;209
10-8-2011;209
11-8-2011;209
12-8-2011;210
13-8-2011;210
14-8-2011;211
15-8-2011;211
16-8-2011;212
17-8-2011;213
18-8-2011;213
19-8-2011;214
20-8-2011;215
21-8-2011;215
22-8-2011;216
23-8-2011;217
24-8-2011;217
25-8-2011;218
26-8-2011;219
27-8-2011;219
28-8-2011;220
29-8-2011;221
30-8-2011;221
31-8-2011;222
1-9-2011;223
2-9-2011;223
3-9-2011;224
4-9-2011;225
5-9-2011;225
6-9-2011;226
7-9-2011;227
8-9-2011;227
9-9-2011;228
10-9-2011;229
11-9-2011;229
12-9-2011;230
13-9-2011;230
14-9-2011;231
15-9-2011;231
16-9-2011;231
17-9-2011;232
18-9-2011;232
19-9-2011;232
20-9-2011;232
21-9-2011;233
22-9-2011;233
