# Waarnemingssoort,begindatum,begintijd,tijdstap in minuten
# Gemaal_Drie_Grote_Polders (m3)
Q 2010-01-01 12:00 1440
0

























































































































































































































































































































































































































































































































































































































































































































































15186
42337
26211
25691
23693
13794
10608
9240
10022
8355














































































































































































11361

1535
13573
11045


10706



19183
10556
9159

10387




































































15429



9072




8105

10365
10430
4286
4347


7925

10308
10471
9448

9507
19095
8529
9889




4236
3483








































3443
16483
11100
14912
8993
3851
10198
4254
16255
9188
4303
14521
10038
10226
22940
26066
76720
35407
37791
23205
22607
24126
11555
8653
8068
19471
9015
8723
5081
4645
7235

9204

8949

9049


8247


5226

4967

4776

3602

3579
12729
16523
29739
48047
24127
27615
19470
9301
9241
9522
18982
14000
18764
13859
9083
3982
3765
3777
3082
3850
2924

15731


3904
3096



2221
8445




4559
10092


14077
17736
14891

11565


4466
7170



4314
5333













































































































































































































66464
48500
23670
16158
13828
2932
8330
8623
6923
6690
4183
483

6925

4491
6303
8501
7103
396
6802
13537
25234
22980
19608
25545
21816
22701
31036
16589
9217
6458
10815
12272
6775
6678
6525
6797
9709
19685
12149
6878
6467
3712
1363
3785
1272
3801
8871
6766
6932
6656
3766
1440
3731
1141

7099



































































































































































































































































11137
8197



7493





7652












7036












3621
2021







7437






7490




3521
1847

7593





























































23777
28846
3899
7056
7280
12076
12566
12368
8223
8762
4150
8003
21796
31978
27717
11053
11978
6912
7727
13827
12414
12148
8054
30161
14943
8602
3071


10615
3829
5600
11793
11334




3808
17621
10470
3810
5278
10025

3907
5661





3946
5674

12122
22617
10332
14279
5927
9813
18301
12624
9050

9500
3888
5662
3617
4128

9696

3639
4306












































































































































































30918
15436
13734

15872
25482
7336
12798




13603




20866
16054
15490

13386

16061
13924


12801








8713


1577
5163






8858




















10324







8944

3613
5442
3573
4006

25354
12280
94
14117
4974
94
11029
12189
27186
18079
4577


10184


9619
























581
672
11618


4286
6693



4023
6742
4078
58583
39104
15623
11403
10329
4235
5288
525
9271
10783
10878



14321
44585
23269
21878
10788
10915
10906
9719
9607
9635
11714
25299
37740
23548
14271
4071
9322
10725
4060
3717


10985
11470
3909
4871











































































































































































































































































20108
29784
14761
10740
4295
7010
9930
2175
4845

9860




9283





4030
3927








9687





9873



10284




10040

4328
5968


10391

10402
4389
13444
51365
35358
11385
14610
4013
9756

4117
5114


4042
4445



7444
947
4174
5680

4211
5171
5872
1615

10176

4221
5332


9973



9710



9547
23912
15239
8802
4894
4186
10644
30799
10917
10017
9841
9405

9593
17852
17965
14084
