# Waarnemingssoort,begindatum,begintijd,tijdstap in minuten
# cl_discharge_Vossemeer (mg/l)
Q 2010-01-01 12:00 1440
431435
351360
323327
326329
331334
337339
342345
348350
353355
358361
364366
369371
375377
380382
386387
391393
396398
402403
407409
413414
418419
415418
419421
416416
433435
461470
472469
466462
440438
411406
390383
385375
385378
380376
364360
384378
394390
412413
423432
427437
447461
446452
422428
411419
402409
399406
401408
397403
398404
399405
378386
352360
384400
415424
433433
435435
443445
427432
402407
396400
419426
382387
382386
373376
373375
372375
365368
360363
355357
335334
338337
353352
366364
368364
365360
364359
369364
370365
376372
398395
434450
478493
475472
473464
484477
494487
518513
528538
548542
552546
520516
512508
529519
507499
551560
582597
598601
556557
541543
502504
429424
436430
449447
426423
387385
406404
411410
413408
439436
432427
424420
428424
469477
472471
453451
470470
493495
443440
418415
458456
464464
412413
441438
437435
423420
378376
363361
323323
334333
366366
364363
342341
333333
333332
344343
350349
355354
354354
355354
356354
358356
362357
362357
362358
362358
361359
361359
372369
396393
400399
397395
410409
414411
417416
421420
422420
424423
426423
425420
423418
425417
421412
418410
433425
435429
438431
447439
451442
437429
410402
389382
391382
409398
421410
420410
417410
422415
433425
436429
434428
426422
421416
412407
416412
440435
449444
445442
438432
438434
440438
440441
440439
436438
430436
442447
480479
477479
492492
509508
517518
503504
471473
465468
475477
482483
447450
423425
420423
418422
421424
418421
415418
412415
414417
421422
424426
425426
417417
408410
397397
408411
434435
443442
425429
422434
432442
405415
403412
362371
348356
353357
355358
349351
347350
371376
395396
368370
374376
334339
333337
309314
319322
316319
328329
328331
329332
336340
342346
339342
334338
364370
380385
398406
402407
381381
348350
348348
349349
351353
338341
327331
326327
326325
326326
325325
322323
329329
329328
329329
395402
381382
386388
402403
413410
412411
438446
468480
493499
507509
510514
515514
522522
528527
528527
527525
526525
526525
525524
528527
543541
546544
546544
542541
497498
368371
360360
362361
366365
360359
342342
350350
372370
386388
389395
398399
404402
412411
422421
438438
469471
433432
401402
392391
389388
396395
415415
374376
367367
360363
348348
388391
421425
425426
413413
411410
413412
412411
430429
427426
391394
384385
350351
327327
336336
352351
351351
346346
344346
389388
369370
346346
339339
345346
353353
358358
366367
353355
335336
331333
330330
331333
321323
305306
309308
318319
334336
364364
391390
400402
403403
377379
367367
352353
332334
348349
376383
417422
424424
420420
406406
378379
402404
432432
435434
422424
381381
402402
440440
365367
329331
304305
302303
357363
406409
344346
296299
278279
281282
296296
290290
285286
277277
259258
256256
261260
268268
280279
297298
299299
297296
311311
323323
322322
319319
323323
322322
300302
326331
341348
360367
356356
369370
388398
413423
419419
429434
435435
445448
446447
411414
402402
402402
404403
405406
370373
348349
337338
327328
317318
315316
314315
315316
316316
310311
306306
307308
310311
316319
320322
340348
348352
354355
356357
361363
364367
366369
372375
392398
394395
394394
398400
402402
402403
411412
400401
398399
403404
415416
432433
428428
430431
431432
431433
432433
432434
431433
426428
426429
425425
428427
434433
443443
447445
446444
445445
445445
445446
453456
470472
482484
493494
507505
503501
495492
482475
476472
498497
509508
512511
509507
502498
503499
524526
561566
586588
613612
623623
620618
596595
569567
553553
544542
549547
550552
554552
553551
548546
547546
547548
549549
549550
554551
557558
567568
572572
573572
572570
574572
572570
567565
559557
553552
546545
538538
530530
522521
515515
513512
513512
517516
530528
539539
571577
598598
595595
594595
617617
608604
581581
576574
555552
540540
539536
557561
629630
551553
489489
483484
480480
496496
495494
476476
505509
528528
520518
528526
519519
485483
459458
419419
409408
428427
456457
509507
484483
439440
424424
386386
339340
327328
349348
379382
384385
327327
343343
322322
302302
304304
310310
310311
335341
381399
347349
355355
371370
373372
366366
367367
369370
362366
352356
353356
355358
357361
361365
377381
382389
394400
394398
392392
390390
393396
414416
437437
437437
439439
442442
445446
445447
445447
449453
469475
464466
463467
479481
469472
451453
425425
427427
448448
494492
528527
458462
402403
406409
414414
420420
419420
436435
445443
444443
448447
453453
458458
458458
460458
457456
456455
457457
464464
468466
470468
469467
472470
488486
487485
464464
462460
464462
464463
466465
468466
472470
478475
479476
479477
482480
484481
485482
487485
498495
511508
507505
501500
508505
510509
513513
519519
525526
526526
529530
530530
529528
537540
555553
560559
563560
563559
564562
564562
571567
582579
594590
598593
598594
598593
602600
616614
625629
635632
638633
638634
638635
640638
649645
668665
674671
673670
678675
673670
673671
693690
707706
707703
700698
663660
644644
629627
634632
640636
630628
627625
625622
636633
602603
592590
580580
564563
573571
585586
539541
602603
595595
594591
611611
585586
552552
535533
598604
585595
533532
529530
494493
480473
449443
449443
467461
475470
447443
454448
461455
457451
454448
454447
445439
440433
427425
416410
433429
477477
465464
432431
420421
416419
422421
427429
431433
426429
437446
465491
502522
522530
523528
520525
517522
515519
512516
509513
506509
503506
501503
498500
495497
492493
489490
487487
484484
481481
478478
475474
473471
470468
467465
464462
466463
467464
468464
454454
448445
449447
450447
451449
469475
497511
529534
539540
550547
543543
547545
514515
490489
463464
459458
471470
463463
467466
481483
507510
502506
483487
461464
445446
459464
484489
474476
444444
413412
400400
389388
380380
372370
375374
378377
388388
382381
393393
406405
392392
377378
356357
374375
382383
389392
390393
394395
398399
406408
419420
422423
385389
391393
437459
529556
556566
541541
499502
478478
495496
522530
558559
542534
495493
458458
459459
479476
455456
405404
380381
401405
448459
482485
489490
440443
388395
401402
404404
404405
392395
366369
376378
425434
456459
429431
404405
386382
357353
366371
402404
402403
402403
375376
344346
335334
347345
330330
317317
359365
390403
396403
399405
394398
405406
343344
370368
405404
376374
339337
336336
408421
383392
343344
336333
336335
336337
388387
361360
326326
331330
322320
324320
326327
323329
379381
366369
339340
310311
334340
354358
355359
315319
363363
377374
373371
341340
318317
320318
320318
294294
294292
306303
291290
294293
293292
291290
293291
293292
295293
295294
301300
332332
338336
332331
332331
331330
327326
325324
308307
306305
314313
319317
328326
335332
335333
342344
359360
364362
362360
366365
375374
374374
380381
391392
401398
401398
404402
405402
422421
458452
461457
460458
464460
467463
471467
507503
520514
523518
523518
522517
521517
521517
520517
519516
516512
511508
518514
542537
552548
584579
583580
509508
493492
495492
499495
499496
516510
528525
544538
561556
550546
570564
590584
590584
605601
622620
638632
650646
656650
632629
659653
652647
644639
645640
647641
631626
611607
598595
605599
633627
657651
654648
650645
624623
617612
591584
583578
618621
626625
632628
632627
646639
660653
665657
648644
617616
623618
610607
589587
576573
584578
625621
647642
653646
643640
646641
643641
632632
623622
619617
614610
616610
619611
623615
642641
658660
691690
703700
709704
721721
734734
743734
750741
751747
747754
752749
757752
760754
748745
694689
681674
665659
665656
688681
686681
689680
704696
710703
717709
675672
647642
631626
663674
744752
751750
738734
736728
720715
745742
723713
644644
644640
607603
532528
535529
562552
631620
684669
568565
553544
539528
485478
500490
462459
451443
454445
467461
490486
493491
510511
522522
524516
527520
544544
546544
551547
546541
541536
536531
531526
527521
522515
517510
512505
507500
503495
498489
493484
488479
484472
469458
451443
447439
435427
449441
463454
454446
437431
423417
472485
538551
567568
577568
574565
547542
527527
545543
526524
514507
516507
521511
523513
537528
539534
536526
535524
533522
535526
467465
454449
464456
468460
496494
520516
521514
520513
513505
450446
427426
396401
375374
375375
407406
462490
547578
568570
532531
503505
491490
470468
470468
463461
451448
419418
415414
414416
396396
379380
352352
372371
359362
340342
357361
347350
340344
342344
334338
328332
325328
343347
371378
358361
328328
337341
362379
400405
404409
382385
358364
330340
317321
312317
322328
324330
330336
332338
325332
321326
320325
331337
339344
320324
312317
319323
329336
334339
335339
348352
379384
412418
395400
376383
361367
355358
365369
413419
396400
398399
390393
383385
370373
351357
363367
372374
373375
373376
377380
396404
419422
440441
441444
439440
432433
431432
431433
431434
429431
422426
422425
424426
425428
424427
422425
422424
413416
412414
412414
442451
500514
514514
502503
518515
519516
529525
494492
491489
468470
464463
481477
474470
459458
476474
534540
483483
459459
443443
411413
307311
285288
290294
288291
300304
316323
339347
375384
387392
381382
344344
297299
328329
335335
350351
358358
387387
387388
413418
407408
452454
458457
416418
420421
412415
474479
406408
373376
408408
437441
359361
348350
390390
392392
371371
385385
382382
390389
411417
456461
456462
465469
396403
380383
407410
437442
378384
385390
379383
350352
322324
325325
321323
324324
342342
331332
335337
344345
337337
338339
356357
405423
437438
413413
414414
394396
395395
416416
421421
422422
421421
420420
420421
429429
445443
431432
426424
424424
422423
420420
421421
416417
406408
406406
410410
411412
413414
417417
416416
420419
426422
427426
429430
448449
478479
493498
499492
596613
674678
642639
565570
540545
551550
574573
561559
552551
559560
578584
592599
604608
625625
616616
611611
609610
606608
568572
528533
537538
551553
581582
511517
500502
496499
496504
493504
457462
473476
539547
486491
470472
483484
497501
503505
511514
512514
489493
463466
484487
518520
518519
483490
421431
394398
392394
391393
376378
374374
388388
412416
431433
447447
450450
455455
463463
466471
472482
486488
492492
495495
500500
515515
525532
526526
560566
579582
595594
616617
621621
610612
591594
569574
545550
594603
612615
591592
587590
581583
588591
612613
639641
642646
596601
581583
590591
598598
601602
593596
570576
540545
525530
502508
505506
527529
553569
613641
648658
658661
653656
579586
560565
580583
551555
541543
556559
528530
519522
523525
530532
590601
600611
585590
575585
566582
556591
546600
536590
526550
517498
507504
526523
514512
494492
525525
518521
478478
485482
484481
512512
536533
506505
494492
510512
556571
597598
560558
570568
573569
563561
526529
553555
568566
513512
478478
479482
473475
509513
475478
389399
379383
394397
380382
367371
361363
358360
355354
345343
345342
338337
353352
343339
354359
410424
396393
387385
384383
420424
419418
404404
404403
383384
392389
370370
343343
366365
399401
402402
374373
353354
349348
343342
323321
340336
363361
377376
454471
379382
384378
394393
411411
431434
442446
438439
413419
435441
455461
450452
440442
413415
385389
365372
375376
383382
425425
465461
447445
404403
385388
379380
371371
362362
373371
368365
372369
388385
376374
396400
382381
389389
397400
447462
443442
429427
400402
392392
396397
416419
403405
429431
402406
389390
386387
379379
427436
408412
422427
410414
361366
352354
397399
340344
347346
335332
317316
313312
313313
314316
315317
329328
332330
336338
337337
336333
375369
351351
307311
361363
382380
391391
356358
346346
349348
354356
368371
396396
410408
501496
473473
436436
451446
457453
454449
460455
461458
476473
463460
474474
458456
418416
401396
394388
396393
380377
403400
397396
409406
408407
423421
403404
403403
409410
435436
465462
510512
481481
517515
567564
570563
552547
525522
544537
432434
434429
439431
462454
456450
421416
383379
375370
386380
428422
466462
445442
445438
421422
492496
546546
476469
460455
390391
356355
364356
380375
402395
398390
389382
377374
354351
337336
316314
325321
328323
322317
313308
301297
295292
301301
317318
338341
355357
371371
374374
374374
365365
355354
364363
363365
363366
371374
388392
399406
425429
458455
475470
487479
485480
463456
476467
486476
485476
482474
487481
508498
511500
515502
511506
523517
533528
543539
555552
573570
595590
589584
588583
589586
583582
580581
580579
574575
573576
573576
562566
558557
563564
595593
628631
642629
639625
650636
668659
680667
689675
687673
689675
694681
711701
729722
710698
706693
705693
704691
705691
707691
707691
703688
702688
702687
702685
699685
695681
686674
682666
681665
676661
675659
676661
674658
673655
672654
674655
670653
656640
668651
671655
644629
635625
641643
686692
688690
668669
644645
621624
618619
618618
616616
614615
612612
592592
674703
638657
521533
554559
544545
573575
596602
549554
577579
562563
556556
548549
558559
515515
499500
481481
486486
451453
440440
454454
433435
440446
456458
476484
481484
500506
505506
509509
520521
508512
458471
448450
427428
418419
413414
407407
401400
382385
366371
374375
393397
407409
404405
360370
347354
340343
341343
345345
349349
376386
467489
475478
477477
470471
452453
457457
451453
407409
420420
426426
404405
407408
437437
417417
424424
442442
445447
427430
403405
385388
386388
422432
434435
441445
400405
419426
474482
442445
391399
369375
401402
416415
393396
345350
351352
343346
324327
400406
384386
349355
342344
328329
368368
360361
336337
350353
349353
350352
358360
358361
358361
358362
364367
376381
368372
354358
362364
372371
366365
357354
346345
351350
339339
338337
335336
328328
325325
323324
315313
313311
347343
353348
348344
330327
325320
345348
362363
352348
349345
360357
386390
411419
429430
430432
417417
407408
410411
415418
433434
403407
396399
405408
403405
387391
383386
387390
385389
386389
394398
401404
401405
410412
412414
412415
417419
425426
428428
432431
436438
439440
464463
485483
497495
459459
406404
399393
397397
401402
446455
443444
405406
371374
383383
412414
409410
383383
387387
389390
358359
354356
379382
390390
403406
370372
409418
415414
403403
425428
371374
354353
364365
402403
383381
353353
365362
362360
395395
430429
382381
349348
340336
336334
357361
397408
414428
390397
375381
381387
386393
387392
365372
393397
419425
427434
449454
436445
379388
377383
396406
427437
423430
418427
404413
422433
404414
384394
396404
408408
367364
336339
353353
376378
395395
398396
423420
375375
400407
464476
469469
459459
458458
446450
422427
387394
398401
388391
390391
413413
413412
404405
376377
355358
357360
384387
373376
344345
334333
338339
357357
376378
387385
387385
404402
413412
429430
447450
468470
474472
478477
483483
459460
443445
421421
426425
432432
432432
432433
435436
437438
443444
458462
465469
463466
464465
451454
447448
444445
435437
434437
436438
442442
453453
484485
488487
495494
488490
489488
488487
486485
485484
482482
473473
474474
476476
477478
482478
483478
485481
493490
500496
501497
500497
501498
517522
541550
556569
574577
574576
576578
603613
613615
625625
644640
644643
637636
620619
593594
578578
562561
561560
555554
551548
537534
551548
565564
586583
633631
655652
584589
546546
537535
537534
545542
573571
592593
562564
534535
541539
534532
564568
597604
587589
549553
548547
575578
605609
622623
629625
610607
595591
592588
598594
612608
613608
592591
569569
569568
564562
551548
546544
547544
552548
565562
601601
602606
606603
609604
616612
582581
551550
560556
548545
506506
485482
461460
454454
454451
461461
469472
512529
503508
486489
532540
542548
490497
472475
420431
380385
369373
344347
336339
351354
323326
309312
314317
315316
318320
328330
380386
329334
312318
311315
330338
364368
398405
382402
275288
296301
298299
323325
377380
352358
316321
299306
287292
286289
307314
299301
311316
322327
328331
302307
286290
285289
311313
303306
295298
280283
269272
274272
280278
299304
316320
333335
358364
364360
363360
355353
323324
317318
320320
325323
294296
280279
285282
285282
321321
350349
355354
354356
356355
355355
362361
363362
361360
357356
349348
362363
360359
328328
321320
327327
330330
332334
340343
348351
363365
375376
369372
371373
371374
372375
370373
352355
341344
334337
340343
335339
337340
341345
345348
343346
337340
335338
332334
333335
331334
345353
378393
403413
409413
409407
400398
382380
372371
366366
364363
368366
369368
362361
359356
348345
357356
368366
355354
354353
357356
359359
352351
357356
330329
313311
319318
332330
297299
315314
319316
319317
318316
318317
318317
318317
319318
316315
311309
336333
347345
349349
340338
337335
355352
363361
370373
384384
401401
407407
408406
406405
403401
401399
393392
377377
366365
370369
373372
375373
377376
378378
379378
380380
381381
379380
380381
384384
382382
378378
371371
365365
365363
363362
364362
360359
360360
393396
359361
346346
342341
343342
347346
357355
365363
385384
366366
353352
363362
363362
385382
370369
356356
347347
350350
358356
356355
333334
327325
296291
295296
315316
322323
323323
326325
328327
318318
336333
345345
326323
311309
307306
333342
346349
316318
307308
333330
327327
308310
316316
318317
304304
308307
322322
345344
360359
360360
362362
363362
364364
368370
375377
366369
374375
369371
362365
360364
357362
355360
357360
359363
363367
363368
363367
362366
359365
356361
352358
362367
365370
366369
367368
366368
366367
365366
361363
361362
360362
360361
358359
356356
355357
354358
356357
356357
354355
354355
352354
354354
353355
354355
355355
356355
356356
356356
358358
367366
373371
376374
380378
378375
377373
389385
401397
402398
399396
402397
405400
414411
420415
442445
460463
471469
478476
512512
529527
480480
448447
434431
443440
440435
457459
465463
473471
497504
513517
514510
513508
520515
527522
525521
510506
498497
497494
498494
495491
489484
488485
489489
492491
493492
495495
495495
496494
498499
509509
500499
498497
499498
490490
492489
484482
482479
489487
493491
493491
495493
501498
503500
499497
493491
494493
496493
498496
498499
502502
510511
513513
517516
526524
537536
496496
488487
461463
466466
470470
471469
471469
469467
467464
467464
471470
480479
485486
496497
495494
496494
503501
494491
489485
504501
505502
525525
528527
533528
531527
505503
484480
501497
444445
431428
415412
409404
420419
425425
422419
440436
407408
382378
401397
355354
337331
333326
324317
310306
321316
309303
321313
336329
288285
290285
280275
315315
371370
373366
345341
286284
296291
297291
292289
333331
340336
348347
357353
366361
370365
336332
289289
278275
271268
266260
258254
279283
321326
317314
308306
302302
306307
305305
301301
292294
296294
297295
296298
298301
307309
316320
318320
311314
304307
303304
298300
301302
303304
312313
329331
330335
320326
319324
323324
323325
322324
310310
304301
308305
316313
317314
312310
312310
314312
315314
315314
315314
333339
361370
347347
335334
340340
349351
352353
353354
350350
346346
346347
346353
352363
378391
380387
371380
370377
363371
361369
368377
387390
397393
380373
369364
397391
405398
391383
371365
370363
345340
334329
346340
360353
357353
343340
342338
346343
351350
350347
343341
338335
320316
326321
359355
316313
321315
324318
323318
322316
299294
283280
278274
275270
279274
285280
282277
284279
310304
321314
304299
290287
287285
292287
295289
296291
301297
332332
322320
326325
321319
289289
286286
293291
301300
300298
290290
284283
273272
277276
293291
321316
323320
323320
326322
331327
334331
316315
300300
289289
288290
298298
292291
306305
325324
283285
275277
277278
283286
288289
290291
280281
291291
285287
271273
279280
308307
327327
335335
336336
294294
281284
290290
311317
339343
333334
308308
299298
299297
298296
302300
301299
298296
289289
284285
290289
306305
331327
348343
327327
305307
292291
290289
286287
273274
278278
280280
285286
289290
291292
287287
289291
300303
317321
314318
315318
313316
316320
321325
325329
325328
323328
324325
326324
330330
338338
341341
355357
354357
355359
357360
354357
354354
